,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
230,3_LMGGxkQVD4FZN4ZVLhRtL5MAykZgQiueeh8lLNAbk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Eni, Repsol to Start Importing Venezuela Crude Oil to Europe",Zacks Equity Research,2022-06-07T14:24:00Z,https://www.zacks.com/stock/news/1935611/eni-repsol-to-start-importing-venezuela-crude-oil-to-europe,"['CVX', 'E', 'MPC']","Under the new settlement, Eni (E) and Repsol (REPYY) will be able to extract Venezuela crude as repayments for past investments and export abroad.",https://www.zacks.com/amp/stock/news/1935611/eni-repsol-to-start-importing-venezuela-crude-oil-to-europe,https://staticx-tuner.zacks.com/images/articles/main/6e/1693.jpg,
231,bvKbvcxfqYIkHNsizwSo5tONkjbBcCDR1yHBLLxiA2w,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights Marathon Petroleum, The Williams Companies, and Hess.",Zacks Equity Research,2022-06-07T15:21:00Z,https://www.zacks.com/stock/news/1935673/the-zacks-analyst-blog-highlights-marathon-petroleum-the-williams-companies-and-hess,"['WMB', 'HES', 'MPC']","Marathon Petroleum, The Williams Companies, and Hess are part of Zacks top Analyst Blog.",https://www.zacks.com/amp/stock/news/1935673/the-zacks-analyst-blog-highlights-marathon-petroleum-the-williams-companies-and-hess,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,
232,6TZH6iyWu9tZ_cXlYZEmgbAlNm1ySnQuPvOQdIm_Pr0,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}","3 Top Stocks To Buy Amid High Inflation, Rising Interest Rates",Investing.com,2022-06-08T09:31:00Z,https://www.investing.com/analysis/3-top-stocks-to-buy-amid-high-inflation-rising-interest-rates-200625471,"['PANW', 'PSX', 'COP', 'MPC', 'VLO', 'BAC', 'JPM', 'WFC', 'C']",,https://m.investing.com/analysis/3-top-stocks-to-buy-amid-high-inflation-rising-interest-rates-200625471?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
233,LDrSBeTL5mnr-4O7HGRA71Oz--RSjmZELI0CODepjjE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Transocean (RIG) Secures Contract Extension, Shares Jump",Zacks Equity Research,2022-06-08T11:25:00Z,https://www.zacks.com/stock/news/1935954/transocean-rig-secures-contract-extension-shares-jump,"['RIG', 'COP', 'MPC', 'OAS']","Transocean Ltd. (RIG) wins contract extension, the major part of which is expected to begin in 2023 and conclude by April 2025.",https://www.zacks.com/amp/stock/news/1935954/transocean-rig-secures-contract-extension-shares-jump,https://staticx-tuner.zacks.com/images/articles/main/48/2218.jpg,
234,eeiq1XJJSCJdTUE_DcPO_YR-wfyMM8NySyG0fPYypwI,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights Nucor, Steel Dynamics, Marathon Petroleum, Valero Energy and Packaging Corporation of America",Santanu Roy,2022-06-08T11:56:00Z,https://www.zacks.com/stock/news/1935989/the-zacks-analyst-blog-highlights-nucor-steel-dynamics-marathon-petroleum-valero-energy-and-packaging-corporation-of-america,"['STLD', 'NUE', 'VLO', 'PKG', 'MPC']","Nucor, Steel Dynamics, Marathon Petroleum, Valero Energy and Packaging Corporation of America are part of Zacks to Analyst blog.",https://www.zacks.com/amp/stock/news/1935989/the-zacks-analyst-blog-highlights-nucor-steel-dynamics-marathon-petroleum-valero-energy-and-packaging-corporation-of-america,https://staticx-tuner.zacks.com/images/articles/main/6c/1976.jpg,
235,5BcjQj-gK2m88jLtnw2F1UoQs5_Q8K7opx5SpZYhTzI,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",MPC vs. VLO: Which Stock Should Value Investors Buy Now?,Zacks Equity Research,2022-06-08T15:40:09Z,https://www.zacks.com/stock/news/1936263/mpc-vs-vlo-which-stock-should-value-investors-buy-now,"['MPC', 'VLO']",MPC vs. VLO: Which Stock Is the Better Value Option?,https://www.zacks.com/amp/stock/news/1936263/mpc-vs-vlo-which-stock-should-value-investors-buy-now,https://staticx-tuner.zacks.com/images/default_article_images/default31.jpg,
236,QJ5u7gr8_xvI-YkIy71Pp-MXyKooWn7V_U163p1DSb8,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",2 Ultra High-Yield Energy Stocks to Buy for 2022 and Beyond,newsfeedback@fool.com (Reuben Gregg Brewer),2022-06-08T17:15:51Z,https://www.fool.com/investing/2022/06/08/2-ultra-high-yield-energy-stocks-to-buy-for-2022-a/,"['MPLX', 'MPC', 'MMP']","Carbon fuels are being replaced by clean energy, but not completely yet -- and you can still collect plenty of dividends from the old names.",,https://g.foolcdn.com/editorial/images/684045/22_03_07-a-person-putting-a-100-dollar-bill-into-a-piggy-bank-_gettyimages-1203959263.jpg,['investing']
237,l9IiQb5UEPrVlW18qC1qU6QZdmcAMEDHWycFD_OfywY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Best Growth Stocks to Buy for June 9th,Zacks Equity Research,2022-06-09T08:59:00Z,https://www.zacks.com/commentary/1936569/best-growth-stocks-to-buy-for-june-9th,"['LUV', 'CAR', 'MPC']","LUV, MPC and CAR made it to the Zacks Rank #1 (Strong Buy) growth stocks list on June 9, 2022.",https://www.zacks.com/amp/commentary/1936569/best-growth-stocks-to-buy-for-june-9th,https://staticx-tuner.zacks.com/images/articles/main/a4/1987.jpg,
238,5nLPS_gROaR0TtHpeWLV9xOyF0rFP6nQHHsTO8WtZb4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",This is Why Marathon Petroleum (MPC) is Still a Winning Stock,Zacks Equity Research,2022-06-09T12:16:00Z,https://www.zacks.com/stock/news/1936692/this-is-why-marathon-petroleum-mpc-is-still-a-winning-stock,"['CRK', 'MPC', 'ESTE', 'EQNR']","Refining margins have surged due to strong oil products demand and more importantly, they look to stay high, which will help Marathon Petroleum (MPC).",https://www.zacks.com/amp/stock/news/1936692/this-is-why-marathon-petroleum-mpc-is-still-a-winning-stock,https://staticx-tuner.zacks.com/images/articles/main/97/17465.jpg,
239,UU1YvlyHygr1-eV_xYMm7dZYnxDeGFQmmvIp0qT3qSc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Oil Stocks Hovering Around 52-Week High With More Upside,Nalak Das,2022-06-09T12:19:00Z,https://www.zacks.com/stock/news/1936698/5-oil-stocks-hovering-around-52-week-high-with-more-upside,"['EPD', 'VLO', 'MPC', 'CLR', 'XLE', 'CTRA']","We have narrowed our search to five oil stocks that are currently trading near their 52-week highs. These are: MPC, VLO, CTRA, CLR, EPD.",https://www.zacks.com/amp/stock/news/1936698/5-oil-stocks-hovering-around-52-week-high-with-more-upside,https://staticx-tuner.zacks.com/images/articles/main/6d/3880.jpg,
240,w08QrMXoepLBGVaqBC4VvDUtGoosbkrSU-0vwLt2OSc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Buy 5 Oil Refining Stocks to Lessen Your Pain At the Pump,Nilanjan Choudhury,2022-06-09T12:20:00Z,https://www.zacks.com/stock/news/1936700/buy-5-oil-refining-stocks-to-lessen-your-pain-at-the-pump,"['VLO', 'DK', 'MUSA', 'MPC', 'PBF']","With refining margins on a tear, oil refining companies like PBF, VLO, MUSA, DK and MPC are expected to trade higher during the coming months.",https://www.zacks.com/amp/stock/news/1936700/buy-5-oil-refining-stocks-to-lessen-your-pain-at-the-pump,https://staticx-tuner.zacks.com/images/articles/main/01/22440.jpg,
241,zduFxLnwjWmNvzdYccTWzxzUtcyrEiPZ2wK_PQxmy1Y,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here's How Much a $1000 Investment in Marathon Petroleum Made 10 Years Ago Would Be Worth Today,Zacks Equity Research,2022-06-09T12:30:05Z,https://www.zacks.com/stock/news/1936631/heres-how-much-a-1000-investment-in-marathon-petroleum-made-10-years-ago-would-be-worth-today,['MPC'],"Why investing for the long run, especially if you buy certain popular stocks, could reap huge rewards.",https://www.zacks.com/amp/stock/news/1936631/heres-how-much-a-1000-investment-in-marathon-petroleum-made-10-years-ago-would-be-worth-today,https://staticx-tuner.zacks.com/images/default_article_images/default31.jpg,
242,hYoVvyPxqJsjdljRWrMVxPPff2RcJDZ7OfqJiqoDSOM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Petroleum (MPC) Shows Fast-paced Momentum But Is Still a Bargain Stock,Zacks Equity Research,2022-06-09T12:50:06Z,https://www.zacks.com/stock/news/1936655/marathon-petroleum-mpc-shows-fast-paced-momentum-but-is-still-a-bargain-stock,['MPC'],Marathon Petroleum (MPC) made it through our 'Fast-Paced Momentum at a Bargain' screen and could be a great choice for investors looking for stocks that have gained strong momentum recently but are still trading at reasonable prices.,https://www.zacks.com/amp/stock/news/1936655/marathon-petroleum-mpc-shows-fast-paced-momentum-but-is-still-a-bargain-stock,https://staticx-tuner.zacks.com/images/default_article_images/default9.jpg,
243,o6t_5Mts-wLD8ihtFG37Bn-IRctdaBWHug51ETIsFBQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Marathon Petroleum Corporation (MPC) Hit a 52 Week High, Can the Run Continue?",Zacks Equity Research,2022-06-09T13:15:04Z,https://www.zacks.com/stock/news/1936684/marathon-petroleum-corporation-mpc-hit-a-52-week-high-can-the-run-continue,"['MPC', 'TTE']","Marathon Petroleum (MPC) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.",https://www.zacks.com/amp/stock/news/1936684/marathon-petroleum-corporation-mpc-hit-a-52-week-high-can-the-run-continue,https://staticx-tuner.zacks.com/images/default_article_images/default38.jpg,
244,G9qeKTPJ4sYzFd_8f3k8SFQAhKQo3eNA-XwzXlskP0I,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Petroleum (MPC) Stock Moves -1.34%: What You Should Know,Zacks Equity Research,2022-06-09T21:50:10Z,https://www.zacks.com/stock/news/1937100/marathon-petroleum-mpc-stock-moves--134-what-you-should-know,['MPC'],"In the latest trading session, Marathon Petroleum (MPC) closed at $111.36, marking a -1.34% move from the previous day.",https://www.zacks.com/amp/stock/news/1937100/marathon-petroleum-mpc-stock-moves--134-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default40.jpg,
245,HQUFugeynenRbTy0IUqtArEqQush9y5kzgs8P-d50kY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights PBF Energy, Valero Energy, Murphy USA, Delek US Holdings, and Marathon Petroleum",Zacks Equity Research,2022-06-10T10:49:00Z,https://www.zacks.com/stock/news/1937208/the-zacks-analyst-blog-highlights-pbf-energy-valero-energy-murphy-usa-delek-us-holdings-and-marathon-petroleum,"['VLO', 'DK', 'MUSA', 'MPC', 'PBF']","PBF Energy, Valero Energy, Murphy USA, Delek US Holdings, and Marathon Petroleum are part of  Zacks top Analyst Blog.",https://www.zacks.com/amp/stock/news/1937208/the-zacks-analyst-blog-highlights-pbf-energy-valero-energy-murphy-usa-delek-us-holdings-and-marathon-petroleum,https://staticx-tuner.zacks.com/images/articles/main/ba/1850.jpg,
246,RmmCdN6xc66VuNlE3hg9VaZuH7bwiWHQa8Hf9vafmik,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights Marathon Petroleum, Valero Energy, Continental Resources, Coterra Energy, and Enterprise Products",Zacks Equity Research,2022-06-10T10:54:00Z,https://www.zacks.com/stock/news/1937210/the-zacks-analyst-blog-highlights-marathon-petroleum-valero-energy-continental-resources-coterra-energy-and-enterprise-products,"['EPD', 'VLO', 'MPC', 'CLR', 'CTRA']","Marathon Petroleum, Valero Energy, Continental Resources, Coterra Energy, and Enterprise Products are part of Zacks top Analyst Blog.",https://www.zacks.com/amp/stock/news/1937210/the-zacks-analyst-blog-highlights-marathon-petroleum-valero-energy-continental-resources-coterra-energy-and-enterprise-products,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,
247,7hYVD9mLuwF89UkIWM4B6Ne1G4zyLef246mPaNwu_7w,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights Marathon Petroleum, Suncor Energy and Valero Energy",Zacks Equity Research,2022-06-14T09:32:00Z,https://www.zacks.com/stock/news/1938496/the-zacks-analyst-blog-highlights-marathon-petroleum-suncor-energy-and-valero-energy,"['VLO', 'SU', 'MPC']","Marathon Petroleum, Suncor Energy and Valero Energy have been included in this Analyst Blog.",https://www.zacks.com/amp/stock/news/1938496/the-zacks-analyst-blog-highlights-marathon-petroleum-suncor-energy-and-valero-energy,https://staticx-tuner.zacks.com/images/articles/main/6c/1976.jpg,
248,z0ybwR-keMoSvnjCPQB6uOcs9sJKJmbkGvWALTtEKjE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Lucrative PEG Stocks Ideal for GARP Investors,Urmimala Biswas,2022-06-14T11:43:00Z,https://www.zacks.com/stock/news/1938540/5-lucrative-peg-stocks-ideal-for-garp-investors,"['CAR', 'SIG', 'MPC', 'GEF']","Here are five GARP stocks, REPYY, SIG, MPC, CAR and GEF that match the PEG-based screening criteria for a winning strategy.",https://www.zacks.com/amp/stock/news/1938540/5-lucrative-peg-stocks-ideal-for-garp-investors,https://staticx-tuner.zacks.com/images/articles/main/11/14587.jpg,
249,YJVj2XsR_7ODX4ehF8KsXjihvAziyetIt7xxSEahzhU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Oceaneering (OII) to Partner With Collins for NASA Project,Zacks Equity Research,2022-06-14T12:00:00Z,https://www.zacks.com/stock/news/1938564/oceaneering-oii-to-partner-with-collins-for-nasa-project,"['CRK', 'OII', 'MPC', 'OAS']",Oceaneering International (OII) to team up with Collins Aerospace and ILC Dover for the development of high-technology spacesuits for NASA.,https://www.zacks.com/amp/stock/news/1938564/oceaneering-oii-to-partner-with-collins-for-nasa-project,https://staticx-tuner.zacks.com/images/articles/main/ce/4098.jpg,
250,MbXl0WFk55q3UyEHZiqwxScyP2AKZdqOSOI9VFMVE2s,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Cenovus to Acquire Remaining Stake in BP's Sunrise Project,Zacks Equity Research,2022-06-14T14:07:00Z,https://www.zacks.com/stock/news/1938782/cenovus-to-acquire-remaining-stake-in-bps-sunrise-project,"['BP', 'EPD', 'CVE', 'MPC']","As part of the deal, Cenovus (CVE) will give up its 35% interest in Canada's Bay du Nord oil project to BP.",https://www.zacks.com/amp/stock/news/1938782/cenovus-to-acquire-remaining-stake-in-bps-sunrise-project,https://staticx-tuner.zacks.com/images/articles/main/c0/302.jpg,
251,xeLXuB5VrD5kxv4TCwkLWxJk0Azlj6NltrzFM2JgZ1s,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Best Growth Stocks to Buy for June 14th,Zacks Equity Research,2022-06-14T15:03:00Z,https://www.zacks.com/commentary/1938843/best-growth-stocks-to-buy-for-june-14th,"['AVT', 'CAR', 'MPC']","CAR, MPC, and AVT made it to the Zacks Rank #1 (Strong Buy) growth stocks list on June 14, 2022.",https://www.zacks.com/amp/commentary/1938843/best-growth-stocks-to-buy-for-june-14th,https://staticx-tuner.zacks.com/images/articles/main/60/11054.jpg,
252,_wDYz41dIS04SJ5vN8fb1wCm8HXe-ZdQjvFDeDl9mM4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Best Growth Stocks to Buy for June 15th,Zacks Equity Research,2022-06-15T15:04:00Z,https://www.zacks.com/commentary/1939413/best-growth-stocks-to-buy-for-june-15th,"['LNG', 'MPC', 'EQNR']","MPC, EQNR, and LNG made it to the Zacks Rank #1 (Strong Buy) growth stocks list on June 15, 2022.",https://www.zacks.com/amp/commentary/1939413/best-growth-stocks-to-buy-for-june-15th,https://staticx-tuner.zacks.com/images/articles/main/e6/2851.jpg,
253,sh-5tp2V8MR1ELT88isfqIn2dLSiT6il2EzucS2Ksls,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","Biden Rebukes Chevron, Big Oil: Is a Windfall Profits Tax Next?",newsfeedback@fool.com (Dan Caplinger),2022-06-15T15:06:00Z,https://www.fool.com/investing/2022/06/15/biden-chevron-big-oil-is-windfall-profit-tax-next/,"['CVX', 'XOM', 'VLO', 'PSX', 'MPC', 'BP', 'SHEL']",The president criticized the oil industry for its current high refinery margins and pressed its leaders to bring down prices at the pump.,,https://g.foolcdn.com/editorial/images/685175/oil-refinery-gettyimages-184413917.jpg,['investing']
254,XjW52451amkw6k6LHyhoxU38L_q-oNMzFzI98mfRN8I,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",The Secret Weapon of Long-Term Stock Investors,Tracey Ryniec,2022-06-15T18:22:00Z,https://www.zacks.com/stock/news/1939483/the-secret-weapon-of-long-term-stock-investors,"['MSFT', 'SIG', 'MPC', 'SHOP', 'TTE']",Scared during this sell-off? Deploy dollar cost averaging to gain an edge.,https://www.zacks.com/amp/stock/news/1939483/the-secret-weapon-of-long-term-stock-investors,https://staticx-tuner.zacks.com/images/articles/main/a2/17087.jpg,
255,mPy41OeTenn_nV67j1ef72Uy-ffOEH7z6yplxzWfV_Q,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Zacks Market Edge Highlights: Microsoft, Shopify, Marathon Petroleum, Signet Jewelers and TotalEnergies",Zacks Equity Research,2022-06-16T07:41:00Z,https://www.zacks.com/stock/news/1939630/zacks-market-edge-highlights-microsoft-shopify-marathon-petroleum-signet-jewelers-and-totalenergies,"['MSFT', 'SIG', 'MPC', 'SHOP', 'TTE']","Microsoft, Shopify, Marathon Petroleum, Signet Jewelers and TotalEnergies have been highlighted in this Market Edge article.",https://www.zacks.com/amp/stock/news/1939630/zacks-market-edge-highlights-microsoft-shopify-marathon-petroleum-signet-jewelers-and-totalenergies,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,
256,CWj6Ft_GrFW7yplyjBxNYIlENaQ5MeEshImS_GAgyl8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Petroleum (MPC) Is Up 2.58% in One Week: What You Should Know,Zacks Equity Research,2022-06-16T16:00:04Z,https://www.zacks.com/stock/news/1939971/marathon-petroleum-mpc-is-up-258-in-one-week-what-you-should-know,['MPC'],Does Marathon Petroleum (MPC) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://www.zacks.com/amp/stock/news/1939971/marathon-petroleum-mpc-is-up-258-in-one-week-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default13.jpg,
257,C5sDbGfTgtRrLcIWU2fhxHLt8_yjQbBoyrhQ42HBOdM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Stocks Likely to Give Sweet Surprises on Earnings,Sanghamitra Saha,2022-06-17T12:18:00Z,https://www.zacks.com/stock/news/1940253/5-stocks-likely-to-give-sweet-surprises-on-earnings,"['DK', 'ALB', 'CSL', 'MPC', 'SEM']",These top-ranked stocks are likely to beat on the bottom line in their next releases.,https://www.zacks.com/amp/stock/news/1940253/5-stocks-likely-to-give-sweet-surprises-on-earnings,https://staticx-tuner.zacks.com/images/default_article_images/default272.jpg,
258,LR1dNzXlVM13HS4BIhXsXjUWjPgbGrVKsobDj8FBq-A,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Are Refining Companies to Blame for Your Pain at the Pump?,newsfeedback@fool.com (Matthew DiLallo),2022-06-19T14:30:00Z,https://www.fool.com/investing/2022/06/19/are-refining-companies-to-blame-for-your-pain-at-t/,"['MPC', 'VLO', 'PBF', 'DK']",The sector is facing criticism for cashing in on the current environment.,,https://g.foolcdn.com/editorial/images/685585/a-person-standing-next-to-an-energy-facility.jpg,['investing']
259,tEo18WF0Wd0VMN5lvImqTR8cCji9k-E29suy-sod6Os,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Cheniere (LNG) to Repurchase Shares Worth $350M From Icahn,Zacks Equity Research,2022-06-20T12:04:00Z,https://www.zacks.com/stock/news/1940979/cheniere-lng-to-repurchase-shares-worth-350m-from-icahn,"['IEP', 'LNG', 'MPC', 'REPX']",The $350-million share repurchase by Cheniere Energy (LNG) from Icahn Enterprises is part of the $1-billion buyback program.,https://www.zacks.com/amp/stock/news/1940979/cheniere-lng-to-repurchase-shares-worth-350m-from-icahn,https://staticx-tuner.zacks.com/images/articles/main/17/362.jpg,
260,Rr1Ht3xkt2H8cmNSGxkYqKqvVYvGPyXi-mFW57CQGh0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Best Growth Stocks to Buy for June 20th,Zacks Equity Research,2022-06-20T13:14:00Z,https://www.zacks.com/commentary/1941104/best-growth-stocks-to-buy-for-june-20th,"['MPC', 'CLR', 'LNTH']","MPC, CLR, and LNTH made it to the Zacks Rank #1 (Strong Buy) growth stocks list on June 20, 2022.",https://www.zacks.com/amp/commentary/1941104/best-growth-stocks-to-buy-for-june-20th,https://staticx-tuner.zacks.com/images/articles/main/60/11054.jpg,
261,yOoNOOyp25n4GBw1Ee30vIIp9aasIkDE499RtQy5jJA,"{'name': 'Invezz', 'homepage_url': 'https://invezz.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/invezz.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/invezz.png'}",Marathon Petroleum is a strong buy as earnings and momentum remain strong,Motiur Rahman,2022-06-20T19:21:06Z,https://invezz.com/news/2022/06/20/marathon-petroleum-is-a-strong-buy-as-earnings-and-momentum-remain-strong/,['MPC'],"Marathon Petroleum Corporation (NYSE:MPC) shed 19.43% last week to close at $87. This comes after the bear market is confirmed. While bear market fears are indeed real, this analysis considers Marathon Petroleum a strong buy. Marathon Petroleum Corporation operates in the oil and gas industry. It is a leading refiner, transporter, and marketer of energy […]
The post Marathon Petroleum is a strong buy as earnings and momentum remain strong appeared first on Invezz.",https://invezz.com/news/2022/06/20/marathon-petroleum-is-a-strong-buy-as-earnings-and-momentum-remain-strong/?amp,https://invezz.com/wp-content/uploads/2022/06/marathon-petroleum.jpg,"['Commodities', 'Energy', 'Energy & Power', 'Stocks & Shares', 'USA']"
